#gene_id	path_id	pathway
hsa:4087	path:hsa05210	Colorectal cancer
hsa:4088	path:hsa05210	Colorectal cancer
hsa:4089	path:hsa05210	Colorectal cancer
hsa:4292	path:hsa05210	Colorectal cancer
hsa:4436	path:hsa05210	Colorectal cancer
hsa:4437	path:hsa05210	Colorectal cancer
hsa:4609	path:hsa05210	Colorectal cancer
hsa:51176	path:hsa05210	Colorectal cancer
hsa:5290	path:hsa05210	Colorectal cancer
hsa:5291	path:hsa05210	Colorectal cancer
hsa:5293	path:hsa05210	Colorectal cancer
hsa:5294	path:hsa05210	Colorectal cancer
hsa:5295	path:hsa05210	Colorectal cancer
hsa:5296	path:hsa05210	Colorectal cancer
hsa:54205	path:hsa05210	Colorectal cancer
hsa:5594	path:hsa05210	Colorectal cancer
hsa:5595	path:hsa05210	Colorectal cancer
hsa:5599	path:hsa05210	Colorectal cancer
hsa:5601	path:hsa05210	Colorectal cancer
hsa:5602	path:hsa05210	Colorectal cancer
hsa:5604	path:hsa05210	Colorectal cancer
hsa:572	path:hsa05210	Colorectal cancer
hsa:581	path:hsa05210	Colorectal cancer
hsa:5879	path:hsa05210	Colorectal cancer
hsa:5880	path:hsa05210	Colorectal cancer
hsa:5881	path:hsa05210	Colorectal cancer
hsa:5894	path:hsa05210	Colorectal cancer
hsa:5900	path:hsa05210	Colorectal cancer
hsa:595	path:hsa05210	Colorectal cancer
hsa:596	path:hsa05210	Colorectal cancer
hsa:673	path:hsa05210	Colorectal cancer
hsa:6932	path:hsa05210	Colorectal cancer
hsa:6934	path:hsa05210	Colorectal cancer
hsa:7040	path:hsa05210	Colorectal cancer
hsa:7042	path:hsa05210	Colorectal cancer
hsa:7043	path:hsa05210	Colorectal cancer
hsa:7046	path:hsa05210	Colorectal cancer
hsa:7048	path:hsa05210	Colorectal cancer
hsa:7157	path:hsa05210	Colorectal cancer
hsa:8312	path:hsa05210	Colorectal cancer
hsa:8313	path:hsa05210	Colorectal cancer
hsa:83439	path:hsa05210	Colorectal cancer
hsa:836	path:hsa05210	Colorectal cancer
hsa:842	path:hsa05210	Colorectal cancer
hsa:8503	path:hsa05210	Colorectal cancer
hsa:10000	path:hsa05211	Renal cell carcinoma
hsa:10298	path:hsa05211	Renal cell carcinoma
hsa:112398	path:hsa05211	Renal cell carcinoma
hsa:112399	path:hsa05211	Renal cell carcinoma
hsa:1387	path:hsa05211	Renal cell carcinoma
hsa:1398	path:hsa05211	Renal cell carcinoma
hsa:1399	path:hsa05211	Renal cell carcinoma
hsa:201163	path:hsa05211	Renal cell carcinoma
hsa:2033	path:hsa05211	Renal cell carcinoma
hsa:2034	path:hsa05211	Renal cell carcinoma
hsa:207	path:hsa05211	Renal cell carcinoma
hsa:208	path:hsa05211	Renal cell carcinoma
hsa:2113	path:hsa05211	Renal cell carcinoma
hsa:2271	path:hsa05211	Renal cell carcinoma
hsa:2277	path:hsa05211	Renal cell carcinoma
hsa:23533	path:hsa05211	Renal cell carcinoma
hsa:2549	path:hsa05211	Renal cell carcinoma
hsa:2885	path:hsa05211	Renal cell carcinoma
hsa:2889	path:hsa05211	Renal cell carcinoma
hsa:3082	path:hsa05211	Renal cell carcinoma
hsa:3091	path:hsa05211	Renal cell carcinoma
hsa:3265	path:hsa05211	Renal cell carcinoma
hsa:369	path:hsa05211	Renal cell carcinoma
hsa:3725	path:hsa05211	Renal cell carcinoma
hsa:3845	path:hsa05211	Renal cell carcinoma
hsa:405	path:hsa05211	Renal cell carcinoma
hsa:4233	path:hsa05211	Renal cell carcinoma
hsa:4893	path:hsa05211	Renal cell carcinoma
hsa:5058	path:hsa05211	Renal cell carcinoma
hsa:5062	path:hsa05211	Renal cell carcinoma
hsa:5063	path:hsa05211	Renal cell carcinoma
hsa:5155	path:hsa05211	Renal cell carcinoma
hsa:5228	path:hsa05211	Renal cell carcinoma
hsa:5290	path:hsa05211	Renal cell carcinoma
hsa:5291	path:hsa05211	Renal cell carcinoma
hsa:5293	path:hsa05211	Renal cell carcinoma
hsa:5294	path:hsa05211	Renal cell carcinoma
hsa:5295	path:hsa05211	Renal cell carcinoma
hsa:5296	path:hsa05211	Renal cell carcinoma
hsa:54583	path:hsa05211	Renal cell carcinoma
hsa:5594	path:hsa05211	Renal cell carcinoma
hsa:5595	path:hsa05211	Renal cell carcinoma
hsa:5604	path:hsa05211	Renal cell carcinoma
hsa:5605	path:hsa05211	Renal cell carcinoma
hsa:56924	path:hsa05211	Renal cell carcinoma
hsa:57144	path:hsa05211	Renal cell carcinoma
hsa:5781	path:hsa05211	Renal cell carcinoma
hsa:5879	path:hsa05211	Renal cell carcinoma
hsa:5894	path:hsa05211	Renal cell carcinoma
hsa:5906	path:hsa05211	Renal cell carcinoma
hsa:5908	path:hsa05211	Renal cell carcinoma
hsa:6513	path:hsa05211	Renal cell carcinoma
hsa:6654	path:hsa05211	Renal cell carcinoma
hsa:6655	path:hsa05211	Renal cell carcinoma
hsa:673	path:hsa05211	Renal cell carcinoma
hsa:6921	path:hsa05211	Renal cell carcinoma
hsa:6923	path:hsa05211	Renal cell carcinoma
hsa:7039	path:hsa05211	Renal cell carcinoma
hsa:7040	path:hsa05211	Renal cell carcinoma
hsa:7042	path:hsa05211	Renal cell carcinoma
hsa:7043	path:hsa05211	Renal cell carcinoma
hsa:7422	path:hsa05211	Renal cell carcinoma
hsa:7423	path:hsa05211	Renal cell carcinoma
hsa:7424	path:hsa05211	Renal cell carcinoma
hsa:7428	path:hsa05211	Renal cell carcinoma
hsa:8453	path:hsa05211	Renal cell carcinoma
hsa:8503	path:hsa05211	Renal cell carcinoma
hsa:9915	path:hsa05211	Renal cell carcinoma
hsa:9978	path:hsa05211	Renal cell carcinoma
hsa:998	path:hsa05211	Renal cell carcinoma
hsa:10000	path:hsa05212	Pancreatic cancer
hsa:1019	path:hsa05212	Pancreatic cancer
hsa:1021	path:hsa05212	Pancreatic cancer
hsa:1029	path:hsa05212	Pancreatic cancer
hsa:10928	path:hsa05212	Pancreatic cancer
hsa:1147	path:hsa05212	Pancreatic cancer
hsa:1869	path:hsa05212	Pancreatic cancer
hsa:1870	path:hsa05212	Pancreatic cancer
hsa:1871	path:hsa05212	Pancreatic cancer
hsa:1950	path:hsa05212	Pancreatic cancer
hsa:1956	path:hsa05212	Pancreatic cancer
hsa:2064	path:hsa05212	Pancreatic cancer
hsa:207	path:hsa05212	Pancreatic cancer
hsa:208	path:hsa05212	Pancreatic cancer
hsa:2277	path:hsa05212	Pancreatic cancer
hsa:23533	path:hsa05212	Pancreatic cancer
hsa:3551	path:hsa05212	Pancreatic cancer
hsa:369	path:hsa05212	Pancreatic cancer
hsa:3716	path:hsa05212	Pancreatic cancer
hsa:3845	path:hsa05212	Pancreatic cancer
hsa:4087	path:hsa05212	Pancreatic cancer
hsa:4088	path:hsa05212	Pancreatic cancer
hsa:4089	path:hsa05212	Pancreatic cancer
hsa:4790	path:hsa05212	Pancreatic cancer
hsa:5228	path:hsa05212	Pancreatic cancer
hsa:5290	path:hsa05212	Pancreatic cancer
hsa:5291	path:hsa05212	Pancreatic cancer
hsa:5293	path:hsa05212	Pancreatic cancer
hsa:5294	path:hsa05212	Pancreatic cancer
hsa:5295	path:hsa05212	Pancreatic cancer
hsa:5296	path:hsa05212	Pancreatic cancer
hsa:5337	path:hsa05212	Pancreatic cancer
hsa:5594	path:hsa05212	Pancreatic cancer
hsa:5595	path:hsa05212	Pancreatic cancer
hsa:5599	path:hsa05212	Pancreatic cancer
hsa:5601	path:hsa05212	Pancreatic cancer
hsa:5602	path:hsa05212	Pancreatic cancer
hsa:5604	path:hsa05212	Pancreatic cancer
hsa:572	path:hsa05212	Pancreatic cancer
hsa:5879	path:hsa05212	Pancreatic cancer
hsa:5880	path:hsa05212	Pancreatic cancer
hsa:5881	path:hsa05212	Pancreatic cancer
hsa:5888	path:hsa05212	Pancreatic cancer
hsa:5894	path:hsa05212	Pancreatic cancer
hsa:5898	path:hsa05212	Pancreatic cancer
hsa:5899	path:hsa05212	Pancreatic cancer
hsa:5900	path:hsa05212	Pancreatic cancer
hsa:5925	path:hsa05212	Pancreatic cancer
hsa:595	path:hsa05212	Pancreatic cancer
hsa:5970	path:hsa05212	Pancreatic cancer
hsa:598	path:hsa05212	Pancreatic cancer
hsa:673	path:hsa05212	Pancreatic cancer
hsa:675	path:hsa05212	Pancreatic cancer
hsa:6772	path:hsa05212	Pancreatic cancer
hsa:6774	path:hsa05212	Pancreatic cancer
hsa:7039	path:hsa05212	Pancreatic cancer
hsa:7040	path:hsa05212	Pancreatic cancer
hsa:7042	path:hsa05212	Pancreatic cancer
hsa:7043	path:hsa05212	Pancreatic cancer
hsa:7046	path:hsa05212	Pancreatic cancer
hsa:7048	path:hsa05212	Pancreatic cancer
hsa:7157	path:hsa05212	Pancreatic cancer
hsa:7422	path:hsa05212	Pancreatic cancer
hsa:7423	path:hsa05212	Pancreatic cancer
hsa:7424	path:hsa05212	Pancreatic cancer
hsa:842	path:hsa05212	Pancreatic cancer
hsa:8503	path:hsa05212	Pancreatic cancer
hsa:8517	path:hsa05212	Pancreatic cancer
hsa:9459	path:hsa05212	Pancreatic cancer
hsa:998	path:hsa05212	Pancreatic cancer
hsa:10000	path:hsa05213	Endometrial cancer
hsa:10297	path:hsa05213	Endometrial cancer
hsa:1495	path:hsa05213	Endometrial cancer
hsa:1496	path:hsa05213	Endometrial cancer
hsa:1499	path:hsa05213	Endometrial cancer
hsa:1950	path:hsa05213	Endometrial cancer
hsa:1956	path:hsa05213	Endometrial cancer
hsa:2002	path:hsa05213	Endometrial cancer
hsa:2064	path:hsa05213	Endometrial cancer
hsa:207	path:hsa05213	Endometrial cancer
hsa:208	path:hsa05213	Endometrial cancer
hsa:2309	path:hsa05213	Endometrial cancer
hsa:23533	path:hsa05213	Endometrial cancer
hsa:2885	path:hsa05213	Endometrial cancer
hsa:29119	path:hsa05213	Endometrial cancer
hsa:2932	path:hsa05213	Endometrial cancer
hsa:324	path:hsa05213	Endometrial cancer
hsa:3265	path:hsa05213	Endometrial cancer
hsa:3611	path:hsa05213	Endometrial cancer
hsa:369	path:hsa05213	Endometrial cancer
hsa:3845	path:hsa05213	Endometrial cancer
hsa:4292	path:hsa05213	Endometrial cancer
hsa:4609	path:hsa05213	Endometrial cancer
hsa:4893	path:hsa05213	Endometrial cancer
hsa:51176	path:hsa05213	Endometrial cancer
hsa:5170	path:hsa05213	Endometrial cancer
hsa:5290	path:hsa05213	Endometrial cancer
hsa:5291	path:hsa05213	Endometrial cancer
hsa:5293	path:hsa05213	Endometrial cancer
hsa:5294	path:hsa05213	Endometrial cancer
hsa:5295	path:hsa05213	Endometrial cancer
hsa:5296	path:hsa05213	Endometrial cancer
hsa:5594	path:hsa05213	Endometrial cancer
hsa:5595	path:hsa05213	Endometrial cancer
hsa:5604	path:hsa05213	Endometrial cancer
hsa:5605	path:hsa05213	Endometrial cancer
hsa:572	path:hsa05213	Endometrial cancer
hsa:5728	path:hsa05213	Endometrial cancer
hsa:5894	path:hsa05213	Endometrial cancer
hsa:595	path:hsa05213	Endometrial cancer
hsa:6654	path:hsa05213	Endometrial cancer
hsa:6655	path:hsa05213	Endometrial cancer
hsa:673	path:hsa05213	Endometrial cancer
hsa:6932	path:hsa05213	Endometrial cancer
hsa:6934	path:hsa05213	Endometrial cancer
hsa:7157	path:hsa05213	Endometrial cancer
hsa:8312	path:hsa05213	Endometrial cancer
hsa:8313	path:hsa05213	Endometrial cancer
hsa:83439	path:hsa05213	Endometrial cancer
hsa:842	path:hsa05213	Endometrial cancer
hsa:8503	path:hsa05213	Endometrial cancer
hsa:999	path:hsa05213	Endometrial cancer
hsa:10000	path:hsa05214	Glioma
hsa:1019	path:hsa05214	Glioma
hsa:1021	path:hsa05214	Glioma
hsa:1026	path:hsa05214	Glioma
hsa:1029	path:hsa05214	Glioma
hsa:163688	path:hsa05214	Glioma
hsa:1869	path:hsa05214	Glioma
hsa:1870	path:hsa05214	Glioma
hsa:1871	path:hsa05214	Glioma
hsa:1950	path:hsa05214	Glioma
hsa:1956	path:hsa05214	Glioma
hsa:207	path:hsa05214	Glioma
hsa:208	path:hsa05214	Glioma
hsa:23533	path:hsa05214	Glioma
hsa:2475	path:hsa05214	Glioma
hsa:25759	path:hsa05214	Glioma
hsa:2885	path:hsa05214	Glioma
hsa:3265	path:hsa05214	Glioma
hsa:3479	path:hsa05214	Glioma
hsa:3480	path:hsa05214	Glioma
hsa:369	path:hsa05214	Glioma
hsa:3845	path:hsa05214	Glioma
hsa:399694	path:hsa05214	Glioma
hsa:4193	path:hsa05214	Glioma
hsa:4893	path:hsa05214	Glioma
hsa:5154	path:hsa05214	Glioma
hsa:5155	path:hsa05214	Glioma
hsa:5156	path:hsa05214	Glioma
hsa:5159	path:hsa05214	Glioma
hsa:51806	path:hsa05214	Glioma
hsa:5290	path:hsa05214	Glioma
hsa:5291	path:hsa05214	Glioma
hsa:5293	path:hsa05214	Glioma
hsa:5294	path:hsa05214	Glioma
hsa:5295	path:hsa05214	Glioma
hsa:5296	path:hsa05214	Glioma
hsa:5335	path:hsa05214	Glioma
hsa:53358	path:hsa05214	Glioma
hsa:5336	path:hsa05214	Glioma
hsa:5578	path:hsa05214	Glioma
hsa:5579	path:hsa05214	Glioma
hsa:5582	path:hsa05214	Glioma
hsa:5594	path:hsa05214	Glioma
hsa:5595	path:hsa05214	Glioma
hsa:5604	path:hsa05214	Glioma
hsa:5605	path:hsa05214	Glioma
hsa:5728	path:hsa05214	Glioma
hsa:5894	path:hsa05214	Glioma
hsa:5925	path:hsa05214	Glioma
hsa:595	path:hsa05214	Glioma
hsa:6464	path:hsa05214	Glioma
hsa:6654	path:hsa05214	Glioma
hsa:6655	path:hsa05214	Glioma
hsa:673	path:hsa05214	Glioma
hsa:7039	path:hsa05214	Glioma
hsa:7157	path:hsa05214	Glioma
hsa:801	path:hsa05214	Glioma
hsa:805	path:hsa05214	Glioma
hsa:808	path:hsa05214	Glioma
hsa:810	path:hsa05214	Glioma
hsa:815	path:hsa05214	Glioma
hsa:816	path:hsa05214	Glioma
hsa:817	path:hsa05214	Glioma
hsa:818	path:hsa05214	Glioma
hsa:8503	path:hsa05214	Glioma
hsa:10000	path:hsa05215	Prostate cancer
hsa:1017	path:hsa05215	Prostate cancer
hsa:1026	path:hsa05215	Prostate cancer
hsa:1027	path:hsa05215	Prostate cancer
hsa:10488	path:hsa05215	Prostate cancer
hsa:1147	path:hsa05215	Prostate cancer
hsa:1385	path:hsa05215	Prostate cancer
hsa:1387	path:hsa05215	Prostate cancer
hsa:148327	path:hsa05215	Prostate cancer
hsa:1499	path:hsa05215	Prostate cancer
hsa:1869	path:hsa05215	Prostate cancer
hsa:1870	path:hsa05215	Prostate cancer
hsa:1871	path:hsa05215	Prostate cancer
hsa:1950	path:hsa05215	Prostate cancer
hsa:1956	path:hsa05215	Prostate cancer
hsa:2033	path:hsa05215	Prostate cancer
hsa:2064	path:hsa05215	Prostate cancer
hsa:207	path:hsa05215	Prostate cancer
hsa:208	path:hsa05215	Prostate cancer
hsa:2260	path:hsa05215	Prostate cancer
hsa:2263	path:hsa05215	Prostate cancer
hsa:2308	path:hsa05215	Prostate cancer
hsa:23533	path:hsa05215	Prostate cancer
hsa:2475	path:hsa05215	Prostate cancer
hsa:2885	path:hsa05215	Prostate cancer
hsa:2932	path:hsa05215	Prostate cancer
hsa:2950	path:hsa05215	Prostate cancer
hsa:3265	path:hsa05215	Prostate cancer
hsa:3320	path:hsa05215	Prostate cancer
hsa:3326	path:hsa05215	Prostate cancer
hsa:3479	path:hsa05215	Prostate cancer
hsa:3480	path:hsa05215	Prostate cancer
hsa:354	path:hsa05215	Prostate cancer
hsa:3551	path:hsa05215	Prostate cancer
hsa:3630	path:hsa05215	Prostate cancer
hsa:3645	path:hsa05215	Prostate cancer
hsa:367	path:hsa05215	Prostate cancer
hsa:369	path:hsa05215	Prostate cancer
hsa:3845	path:hsa05215	Prostate cancer
hsa:4193	path:hsa05215	Prostate cancer
hsa:468	path:hsa05215	Prostate cancer
hsa:4790	path:hsa05215	Prostate cancer
hsa:4792	path:hsa05215	Prostate cancer
hsa:4824	path:hsa05215	Prostate cancer
hsa:4893	path:hsa05215	Prostate cancer
hsa:51176	path:hsa05215	Prostate cancer
hsa:5154	path:hsa05215	Prostate cancer
hsa:5155	path:hsa05215	Prostate cancer
hsa:5156	path:hsa05215	Prostate cancer
hsa:5159	path:hsa05215	Prostate cancer
hsa:5170	path:hsa05215	Prostate cancer
hsa:5290	path:hsa05215	Prostate cancer
hsa:5291	path:hsa05215	Prostate cancer
hsa:5293	path:hsa05215	Prostate cancer
hsa:5294	path:hsa05215	Prostate cancer
hsa:5295	path:hsa05215	Prostate cancer
hsa:5296	path:hsa05215	Prostate cancer
hsa:5594	path:hsa05215	Prostate cancer
hsa:5595	path:hsa05215	Prostate cancer
hsa:56034	path:hsa05215	Prostate cancer
hsa:5604	path:hsa05215	Prostate cancer
hsa:5605	path:hsa05215	Prostate cancer
hsa:572	path:hsa05215	Prostate cancer
hsa:5728	path:hsa05215	Prostate cancer
hsa:5894	path:hsa05215	Prostate cancer
hsa:5925	path:hsa05215	Prostate cancer
hsa:595	path:hsa05215	Prostate cancer
hsa:596	path:hsa05215	Prostate cancer
hsa:5970	path:hsa05215	Prostate cancer
hsa:64764	path:hsa05215	Prostate cancer
hsa:6654	path:hsa05215	Prostate cancer
hsa:6655	path:hsa05215	Prostate cancer
hsa:6716	path:hsa05215	Prostate cancer
hsa:673	path:hsa05215	Prostate cancer
hsa:6932	path:hsa05215	Prostate cancer
hsa:6934	path:hsa05215	Prostate cancer
hsa:7039	path:hsa05215	Prostate cancer
hsa:7157	path:hsa05215	Prostate cancer
hsa:7184	path:hsa05215	Prostate cancer
hsa:80310	path:hsa05215	Prostate cancer
hsa:83439	path:hsa05215	Prostate cancer
hsa:842	path:hsa05215	Prostate cancer
hsa:84699	path:hsa05215	Prostate cancer
hsa:8503	path:hsa05215	Prostate cancer
hsa:8517	path:hsa05215	Prostate cancer
hsa:898	path:hsa05215	Prostate cancer
hsa:90993	path:hsa05215	Prostate cancer
hsa:9134	path:hsa05215	Prostate cancer
hsa:9586	path:hsa05215	Prostate cancer
hsa:10342	path:hsa05216	Thyroid cancer
hsa:1499	path:hsa05216	Thyroid cancer
hsa:3265	path:hsa05216	Thyroid cancer
hsa:3845	path:hsa05216	Thyroid cancer
hsa:4609	path:hsa05216	Thyroid cancer
hsa:4893	path:hsa05216	Thyroid cancer
hsa:4914	path:hsa05216	Thyroid cancer
hsa:51176	path:hsa05216	Thyroid cancer
hsa:5468	path:hsa05216	Thyroid cancer
hsa:5594	path:hsa05216	Thyroid cancer
hsa:5595	path:hsa05216	Thyroid cancer
hsa:5604	path:hsa05216	Thyroid cancer
hsa:5605	path:hsa05216	Thyroid cancer
hsa:595	path:hsa05216	Thyroid cancer
hsa:5979	path:hsa05216	Thyroid cancer
hsa:6256	path:hsa05216	Thyroid cancer
hsa:6257	path:hsa05216	Thyroid cancer
hsa:6258	path:hsa05216	Thyroid cancer
hsa:673	path:hsa05216	Thyroid cancer
hsa:6932	path:hsa05216	Thyroid cancer
hsa:6934	path:hsa05216	Thyroid cancer
hsa:7157	path:hsa05216	Thyroid cancer
hsa:7170	path:hsa05216	Thyroid cancer
hsa:7175	path:hsa05216	Thyroid cancer
hsa:7849	path:hsa05216	Thyroid cancer
hsa:8030	path:hsa05216	Thyroid cancer
hsa:8031	path:hsa05216	Thyroid cancer
hsa:83439	path:hsa05216	Thyroid cancer
hsa:999	path:hsa05216	Thyroid cancer
hsa:10297	path:hsa05217	Basal cell carcinoma
hsa:11211	path:hsa05217	Basal cell carcinoma
hsa:1499	path:hsa05217	Basal cell carcinoma
hsa:1855	path:hsa05217	Basal cell carcinoma
hsa:1856	path:hsa05217	Basal cell carcinoma
hsa:1857	path:hsa05217	Basal cell carcinoma
hsa:2535	path:hsa05217	Basal cell carcinoma
hsa:27148	path:hsa05217	Basal cell carcinoma
hsa:2735	path:hsa05217	Basal cell carcinoma
hsa:2736	path:hsa05217	Basal cell carcinoma
hsa:2737	path:hsa05217	Basal cell carcinoma
hsa:2932	path:hsa05217	Basal cell carcinoma
hsa:324	path:hsa05217	Basal cell carcinoma
hsa:51176	path:hsa05217	Basal cell carcinoma
hsa:51384	path:hsa05217	Basal cell carcinoma
hsa:51684	path:hsa05217	Basal cell carcinoma
hsa:54361	path:hsa05217	Basal cell carcinoma
hsa:5727	path:hsa05217	Basal cell carcinoma
hsa:64399	path:hsa05217	Basal cell carcinoma
hsa:6469	path:hsa05217	Basal cell carcinoma
hsa:650	path:hsa05217	Basal cell carcinoma
hsa:652	path:hsa05217	Basal cell carcinoma
hsa:6608	path:hsa05217	Basal cell carcinoma
hsa:6932	path:hsa05217	Basal cell carcinoma
hsa:6934	path:hsa05217	Basal cell carcinoma
hsa:7157	path:hsa05217	Basal cell carcinoma
hsa:7471	path:hsa05217	Basal cell carcinoma
hsa:7472	path:hsa05217	Basal cell carcinoma
hsa:7473	path:hsa05217	Basal cell carcinoma
hsa:7474	path:hsa05217	Basal cell carcinoma
hsa:7475	path:hsa05217	Basal cell carcinoma
hsa:7476	path:hsa05217	Basal cell carcinoma
hsa:7477	path:hsa05217	Basal cell carcinoma
hsa:7478	path:hsa05217	Basal cell carcinoma
hsa:7479	path:hsa05217	Basal cell carcinoma
hsa:7480	path:hsa05217	Basal cell carcinoma
hsa:7481	path:hsa05217	Basal cell carcinoma
hsa:7482	path:hsa05217	Basal cell carcinoma
hsa:7483	path:hsa05217	Basal cell carcinoma
hsa:7484	path:hsa05217	Basal cell carcinoma
hsa:7855	path:hsa05217	Basal cell carcinoma
hsa:7976	path:hsa05217	Basal cell carcinoma
hsa:80326	path:hsa05217	Basal cell carcinoma
hsa:81029	path:hsa05217	Basal cell carcinoma
hsa:8312	path:hsa05217	Basal cell carcinoma
hsa:8313	path:hsa05217	Basal cell carcinoma
hsa:8321	path:hsa05217	Basal cell carcinoma
hsa:8322	path:hsa05217	Basal cell carcinoma
hsa:8323	path:hsa05217	Basal cell carcinoma
hsa:8324	path:hsa05217	Basal cell carcinoma
hsa:8325	path:hsa05217	Basal cell carcinoma
hsa:8326	path:hsa05217	Basal cell carcinoma
hsa:83439	path:hsa05217	Basal cell carcinoma
hsa:8643	path:hsa05217	Basal cell carcinoma
hsa:89780	path:hsa05217	Basal cell carcinoma
hsa:10000	path:hsa05218	Melanoma
hsa:1019	path:hsa05218	Melanoma
hsa:1021	path:hsa05218	Melanoma
hsa:1026	path:hsa05218	Melanoma
hsa:1029	path:hsa05218	Melanoma
hsa:1869	path:hsa05218	Melanoma
hsa:1870	path:hsa05218	Melanoma
hsa:1871	path:hsa05218	Melanoma
hsa:1950	path:hsa05218	Melanoma
hsa:1956	path:hsa05218	Melanoma
hsa:207	path:hsa05218	Melanoma
hsa:208	path:hsa05218	Melanoma
hsa:2246	path:hsa05218	Melanoma
hsa:2247	path:hsa05218	Melanoma
hsa:2248	path:hsa05218	Melanoma
hsa:2249	path:hsa05218	Melanoma
hsa:2250	path:hsa05218	Melanoma
hsa:2251	path:hsa05218	Melanoma
hsa:2252	path:hsa05218	Melanoma
hsa:2253	path:hsa05218	Melanoma
hsa:2254	path:hsa05218	Melanoma
hsa:2255	path:hsa05218	Melanoma
hsa:2256	path:hsa05218	Melanoma
hsa:2257	path:hsa05218	Melanoma
hsa:2258	path:hsa05218	Melanoma
hsa:2259	path:hsa05218	Melanoma
